2017-03-10 01:59:39 status half-configured libarchive13:armhf 3.1.2-11
2017-03-10 01:59:39 status unpacked libarchive13:armhf 3.1.2-11
2017-03-10 01:59:39 status half-installed libarchive13:armhf 3.1.2-11
2017-03-10 01:59:40 status half-installed libarchive13:armhf 3.1.2-11
2017-03-10 01:59:40 status unpacked libarchive13:armhf 3.1.2-11+deb8u3
2017-03-10 01:59:40 status unpacked libarchive13:armhf 3.1.2-11+deb8u3
2017-03-10 01:59:41 upgrade libaudiofile1:armhf 0.3.6-2 0.3.6-2+deb8u1
2017-03-10 01:59:41 status half-configured libaudiofile1:armhf 0.3.6-2
2017-03-10 01:59:41 status unpacked libaudiofile1:armhf 0.3.6-2
2017-03-10 01:59:41 status half-installed libaudiofile1:armhf 0.3.6-2
2017-03-10 01:59:43 status half-installed libaudiofile1:armhf 0.3.6-2
2017-03-10 01:59:44 status unpacked libaudiofile1:armhf 0.3.6-2+deb8u1
2017-03-10 01:59:44 status unpacked libaudiofile1:armhf 0.3.6-2+deb8u1
2017-03-10 01:59:45 upgrade libavutil54:armhf 6:11.4-1~deb8u1+rpi1 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:45 status half-configured libavutil54:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:45 status unpacked libavutil54:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:45 status half-installed libavutil54:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:47 status half-installed libavutil54:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:48 status unpacked libavutil54:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:48 status unpacked libavutil54:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:48 upgrade libavresample2:armhf 6:11.4-1~deb8u1+rpi1 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:48 status half-configured libavresample2:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:48 status unpacked libavresample2:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:48 status half-installed libavresample2:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:49 status half-installed libavresample2:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 01:59:49 status unpacked libavresample2:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:49 status unpacked libavresample2:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 01:59:50 upgrade libva1:armhf 1.4.1-1 1.7.3-2
2017-03-10 01:59:50 status triggers-pending libc-bin:armhf 2.19-18+deb8u7
2017-03-10 01:59:50 status half-configured libva1:armhf 1.4.1-1
2017-03-10 01:59:50 status unpacked libva1:armhf 1.4.1-1
2017-03-10 01:59:50 status half-installed libva1:armhf 1.4.1-1
2017-03-10 01:59:50 status half-installed libva1:armhf 1.4.1-1
2017-03-10 01:59:50 status unpacked libva1:armhf 1.7.3-2
2017-03-10 01:59:50 status unpacked libva1:armhf 1.7.3-2
2017-03-10 01:59:51 upgrade libvpx1:armhf 1.3.0-3+rpi1 1.3.0-3+rvt
2017-03-10 01:59:51 status half-configured libvpx1:armhf 1.3.0-3+rpi1
2017-03-10 01:59:51 status unpacked libvpx1:armhf 1.3.0-3+rpi1
2017-03-10 01:59:51 status half-installed libvpx1:armhf 1.3.0-3+rpi1
2017-03-10 01:59:53 status half-installed libvpx1:armhf 1.3.0-3+rpi1
2017-03-10 02:00:22 status unpacked libvpx1:armhf 1.3.0-3+rvt
2017-03-10 02:00:23 status unpacked libvpx1:armhf 1.3.0-3+rvt
2017-03-10 02:00:24 upgrade libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi1+b1 2:0.142.2431+gita5831aa-1+rpi2
2017-03-10 02:00:24 status half-configured libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi1+b1
2017-03-10 02:00:24 status unpacked libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi1+b1
2017-03-10 02:00:25 status half-installed libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi1+b1
2017-03-10 02:00:28 status half-installed libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi1+b1
2017-03-10 02:00:29 status unpacked libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi2
2017-03-10 02:00:29 status unpacked libx264-142:armhf 2:0.142.2431+gita5831aa-1+rpi2
2017-03-10 02:00:30 upgrade libavcodec56:armhf 6:11.4-1~deb8u1+rpi1 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:30 status half-configured libavcodec56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:30 status unpacked libavcodec56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:30 status half-installed libavcodec56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:41 status half-installed libavcodec56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:42 status unpacked libavcodec56:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:42 status unpacked libavcodec56:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:42 upgrade libavformat56:armhf 6:11.4-1~deb8u1+rpi1 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:42 status half-configured libavformat56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:42 status unpacked libavformat56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:42 status half-installed libavformat56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:44 status half-installed libavformat56:armhf 6:11.4-1~deb8u1+rpi1
2017-03-10 02:00:44 status unpacked libavformat56:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:44 status unpacked libavformat56:armhf 6:11.8-1~deb8u1+rpi1
2017-03-10 02:00:45 upgrade libbluetooth3:armhf 5.23-2+b1 5.23-2+rpi2
2017-03-10 02:00:45 status half-configured libbluetooth3:armhf 5.23-2+b1
2017-03-10 02:00:45 status unpacked libbluetooth3:armhf 5.23-2+b1
2017-03-10 02:00:45 status half-installed libbluetooth3:armhf 5.23-2+b1
2017-03-10 02:00:45 status half-installed libbluetooth3:armhf 5.23-2+b1
2017-03-10 02:00:45 status unpacked libbluetooth3:armhf 5.23-2+rpi2
2017-03-10 02:00:45 status unpacked libbluetooth3:armhf 5.23-2+rpi2
2017-03-10 02:00:46 upgrade libtiff5:armhf 4.0.3-12.3 4.0.3-12.3+deb8u2
2017-03-10 02:00:46 status half-configured libtiff5:armhf 4.0.3-12.3
2017-03-10 02:00:46 status unpacked libtiff5:armhf 4.0.3-12.3
2017-03-10 02:00:46 status half-installed libtiff5:armhf 4.0.3-12.3
2017-03-10 02:00:47 status half-installed libtiff5:armhf 4.0.3-12.3
2017-03-10 02:00:48 status unpacked libtiff5:armhf 4.0.3-12.3+deb8u2
2017-03-10 02:00:48 status unpacked libtiff5:armhf 4.0.3-12.3+deb8u2
2017-03-10 02:00:48 upgrade libcupsfilters1:armhf 1.0.61-5+deb8u1 1.0.61-5+deb8u3
2017-03-10 02:00:48 status half-configured libcupsfilters1:armhf 1.0.61-5+deb8u1
2017-03-10 02:00:48 status unpacked libcupsfilters1:armhf 1.0.61-5+deb8u1
2017-03-10 02:00:48 status half-installed libcupsfilters1:armhf 1.0.61-5+deb8u1
2017-03-10 02:00:49 status half-installed libcupsfilters1:armhf 1.0.61-5+deb8u1
2017-03-10 02:00:49 status unpacked libcupsfilters1:armhf 1.0.61-5+deb8u3
2017-03-10 02:00:49 status unpacked libcupsfilters1:armhf 1.0.61-5+deb8u3
2017-03-10 02:00:49 upgrade curl:armhf 7.38.0-4+deb8u2 7.38.0-4+deb8u5
2017-03-10 02:00:49 status half-configured curl:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:49 status unpacked curl:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:49 status half-installed curl:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:50 status half-installed curl:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:50 status unpacked curl:armhf 7.38.0-4+deb8u5
2017-03-10 02:00:50 status unpacked curl:armhf 7.38.0-4+deb8u5
2017-03-10 02:00:51 upgrade libssh2-1:armhf 1.4.3-4.1 1.4.3-4.1+deb8u1
2017-03-10 02:00:51 status half-configured libssh2-1:armhf 1.4.3-4.1
2017-03-10 02:00:51 status unpacked libssh2-1:armhf 1.4.3-4.1
2017-03-10 02:00:51 status half-installed libssh2-1:armhf 1.4.3-4.1
2017-03-10 02:00:51 status half-installed libssh2-1:armhf 1.4.3-4.1
2017-03-10 02:00:51 status unpacked libssh2-1:armhf 1.4.3-4.1+deb8u1
2017-03-10 02:00:51 status unpacked libssh2-1:armhf 1.4.3-4.1+deb8u1
2017-03-10 02:00:52 upgrade libcurl3:armhf 7.38.0-4+deb8u2 7.38.0-4+deb8u5
2017-03-10 02:00:52 status half-configured libcurl3:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:52 status unpacked libcurl3:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:52 status half-installed libcurl3:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:53 status half-installed libcurl3:armhf 7.38.0-4+deb8u2
2017-03-10 02:00:53 status unpacked libcurl3:armhf 7.38.0-4+deb8u5
2017-03-10 02:00:53 status unpacked libcurl3:armhf 7.38.0-4+deb8u5
2017-03-10 02:01:18 upgrade libcurl3-gnutls:armhf 7.38.0-4+deb8u2 7.38.0-4+deb8u5
2017-03-10 02:01:18 status half-configured libcurl3-gnutls:armhf 7.38.0-4+deb8u2
2017-03-10 02:01:18 status unpacked libcurl3-gnutls:armhf 7.38.0-4+deb8u2
2017-03-10 02:01:18 status half-installed libcurl3-gnutls:armhf 7.38.0-4+deb8u2
2017-03-10 02:01:20 status half-installed libcurl3-gnutls:armhf 7.38.0-4+deb8u2
2017-03-10 02:01:22 status unpacked libcurl3-gnutls:armhf 7.38.0-4+deb8u5
2017-03-10 02:01:22 status unpacked libcurl3-gnutls:armhf 7.38.0-4+deb8u5
2017-03-10 02:01:22 upgrade libdevmapper-event1.02.1:armhf 2:1.02.90-2.2 2:1.02.90-2.2+deb8u1
2017-03-10 02:01:22 status half-configured libdevmapper-event1.02.1:armhf 2:1.02.90-2.2
2017-03-10 02:01:22 status unpacked libdevmapper-event1.02.1:armhf 2:1.02.90-2.2
2017-03-10 02:01:22 status half-installed libdevmapper-event1.02.1:armhf 2:1.02.90-2.2
2017-03-10 02:01:22 status half-installed libdevmapper-event1.02.1:armhf 2:1.02.90-2.2
2017-03-10 02:01:23 status unpacked libdevmapper-event1.02.1:armhf 2:1.02.90-2.2+deb8u1
2017-03-10 02:01:23 status unpacked libdevmapper-event1.02.1:armhf 2:1.02.90-2.2+deb8u1
2017-03-10 02:01:23 upgrade libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u3 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:23 status half-configured libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:23 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:23 status half-installed libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:26 status half-installed libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:27 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:27 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:28 upgrade libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u3 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:28 status half-configured libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:28 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:28 status half-installed libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:31 status half-installed libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u3
2017-03-10 02:01:31 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:31 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u10
2017-03-10 02:01:32 upgrade libdrm2:armhf 2.4.58-2 2.4.71-1+rpi1
2017-03-10 02:01:32 status half-configured libdrm2:armhf 2.4.58-2
2017-03-10 02:01:32 status unpacked libdrm2:armhf 2.4.58-2
2017-03-10 02:01:32 status half-installed libdrm2:armhf 2.4.58-2
2017-03-10 02:01:32 status half-installed libdrm2:armhf 2.4.58-2
2017-03-10 02:01:33 status unpacked libdrm2:armhf 2.4.71-1+rpi1
2017-03-10 02:01:34 status unpacked libdrm2:armhf 2.4.71-1+rpi1
2017-03-10 02:01:34 upgrade libdrm-freedreno1:armhf 2.4.58-2 2.4.71-1+rpi1
2017-03-10 02:01:34 status half-configured libdrm-freedreno1:armhf 2.4.58-2
2017-03-10 02:01:34 status unpacked libdrm-freedreno1:armhf 2.4.58-2
2017-03-10 02:01:34 status half-installed libdrm-freedreno1:armhf 2.4.58-2
2017-03-10 02:01:35 status half-installed libdrm-freedreno1:armhf 2.4.58-2
2017-03-10 02:01:35 status unpacked libdrm-freedreno1:armhf 2.4.71-1+rpi1
2017-03-10 02:01:35 status unpacked libdrm-freedreno1:armhf 2.4.71-1+rpi1
2017-03-10 02:01:35 upgrade libdrm-nouveau2:armhf 2.4.58-2 2.4.71-1+rpi1
2017-03-10 02:01:35 status half-configured libdrm-nouveau2:armhf 2.4.58-2
2017-03-10 02:01:35 status unpacked libdrm-nouveau2:armhf 2.4.58-2
2017-03-10 02:01:35 status half-installed libdrm-nouveau2:armhf 2.4.58-2
2017-03-10 02:01:36 status half-installed libdrm-nouveau2:armhf 2.4.58-2
2017-03-10 02:01:36 status unpacked libdrm-nouveau2:armhf 2.4.71-1+rpi1
2017-03-10 02:01:36 status unpacked libdrm-nouveau2:armhf 2.4.71-1+rpi1
2017-03-10 02:01:36 upgrade libdrm-radeon1:armhf 2.4.58-2 2.4.71-1+rpi1
2017-03-10 02:01:36 status half-configured libdrm-radeon1:armhf 2.4.58-2
2017-03-10 02:01:36 status unpacked libdrm-radeon1:armhf 2.4.58-2
2017-03-10 02:01:56 status half-installed libdrm-radeon1:armhf 2.4.58-2
2017-03-10 02:01:56 status half-installed libdrm-radeon1:armhf 2.4.58-2
2017-03-10 02:01:56 status unpacked libdrm-radeon1:armhf 2.4.71-1+rpi1
2017-03-10 02:01:56 status unpacked libdrm-radeon1:armhf 2.4.71-1+rpi1
2017-03-10 02:01:57 upgrade libwayland-client0:armhf 1.6.0-2 1.11.0-2
2017-03-10 02:01:57 status half-configured libwayland-client0:armhf 1.6.0-2
2017-03-10 02:01:57 status unpacked libwayland-client0:armhf 1.6.0-2
2017-03-10 02:01:57 status half-installed libwayland-client0:armhf 1.6.0-2
2017-03-10 02:01:57 status half-installed libwayland-client0:armhf 1.6.0-2
2017-03-10 02:01:57 status unpacked libwayland-client0:armhf 1.11.0-2
2017-03-10 02:01:57 status unpacked libwayland-client0:armhf 1.11.0-2
2017-03-10 02:01:58 upgrade libwayland-server0:armhf 1.6.0-2 1.11.0-2
2017-03-10 02:01:58 status half-configured libwayland-server0:armhf 1.6.0-2
2017-03-10 02:01:58 status unpacked libwayland-server0:armhf 1.6.0-2
2017-03-10 02:01:58 status half-installed libwayland-server0:armhf 1.6.0-2
2017-03-10 02:02:00 status half-installed libwayland-server0:armhf 1.6.0-2
2017-03-10 02:02:00 status unpacked libwayland-server0:armhf 1.11.0-2
2017-03-10 02:02:00 status unpacked libwayland-server0:armhf 1.11.0-2
2017-03-10 02:02:00 upgrade libgbm1:armhf 10.3.2-1+deb8u1 13.0.0-1+rpi1
2017-03-10 02:02:00 status half-configured libgbm1:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:00 status unpacked libgbm1:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:00 status half-installed libgbm1:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:01 status half-installed libgbm1:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:01 status unpacked libgbm1:armhf 13.0.0-1+rpi1
2017-03-10 02:02:01 status unpacked libgbm1:armhf 13.0.0-1+rpi1
2017-03-10 02:02:02 upgrade libegl1-mesa:armhf 10.3.2-1+deb8u1 13.0.0-1+rpi1
2017-03-10 02:02:02 status half-configured libegl1-mesa:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:02 status unpacked libegl1-mesa:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:02 status half-installed libegl1-mesa:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:03 status half-installed libegl1-mesa:armhf 10.3.2-1+deb8u1
2017-03-10 02:02:03 status unpacked libegl1-mesa:armhf 13.0.0-1+rpi1
2017-03-10 02:02:03 status unpacked libegl1-mesa:armhf 13.0.0-1+rpi1
2017-03-10 02:02:03 upgrade libfftw3-double3:armhf 3.3.4-2+rpi1 3.3.4-2+rvt
2017-03-10 02:02:03 status half-configured libfftw3-double3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:03 status unpacked libfftw3-double3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:03 status half-installed libfftw3-double3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:05 status half-installed libfftw3-double3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:05 status unpacked libfftw3-double3:armhf 3.3.4-2+rvt
2017-03-10 02:02:05 status unpacked libfftw3-double3:armhf 3.3.4-2+rvt
2017-03-10 02:02:05 upgrade libfftw3-single3:armhf 3.3.4-2+rpi1 3.3.4-2+rvt
2017-03-10 02:02:05 status half-configured libfftw3-single3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:05 status unpacked libfftw3-single3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:05 status half-installed libfftw3-single3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:08 status half-installed libfftw3-single3:armhf 3.3.4-2+rpi1
2017-03-10 02:02:09 status unpacked libfftw3-single3:armhf 3.3.4-2+rvt
2017-03-10 02:02:09 status unpacked libfftw3-single3:armhf 3.3.4-2+rvt
2017-03-10 02:02:10 upgrade fuse:armhf 2.9.3-15+deb8u1 2.9.3-15+deb8u2
2017-03-10 02:02:10 status half-configured fuse:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:10 status unpacked fuse:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:10 status half-installed fuse:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:10 status half-installed fuse:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:11 status unpacked fuse:armhf 2.9.3-15+deb8u2
2017-03-10 02:02:11 status unpacked fuse:armhf 2.9.3-15+deb8u2
2017-03-10 02:02:11 upgrade libfuse2:armhf 2.9.3-15+deb8u1 2.9.3-15+deb8u2
2017-03-10 02:02:11 status half-configured libfuse2:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:11 status unpacked libfuse2:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:11 status half-installed libfuse2:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:13 status half-installed libfuse2:armhf 2.9.3-15+deb8u1
2017-03-10 02:02:13 status unpacked libfuse2:armhf 2.9.3-15+deb8u2
2017-03-10 02:02:13 status unpacked libfuse2:armhf 2.9.3-15+deb8u2
2017-03-10 02:02:13 upgrade libxpm4:armhf 1:3.5.11-1 1:3.5.12-0+deb8u1
2017-03-10 02:02:13 status half-configured libxpm4:armhf 1:3.5.11-1
2017-03-10 02:02:13 status unpacked libxpm4:armhf 1:3.5.11-1
2017-03-10 02:02:13 status half-installed libxpm4:armhf 1:3.5.11-1
2017-03-10 02:02:14 status half-installed libxpm4:armhf 1:3.5.11-1
2017-03-10 02:02:14 status unpacked libxpm4:armhf 1:3.5.12-0+deb8u1
2017-03-10 02:02:14 status unpacked libxpm4:armhf 1:3.5.12-0+deb8u1
2017-03-10 02:02:14 upgrade libgd3:armhf 2.1.0-5 2.1.0-5+deb8u9
2017-03-10 02:02:14 status half-configured libgd3:armhf 2.1.0-5
2017-03-10 02:02:14 status unpacked libgd3:armhf 2.1.0-5
2017-03-10 02:02:14 status half-installed libgd3:armhf 2.1.0-5
2017-03-10 02:02:15 status half-installed libgd3:armhf 2.1.0-5
2017-03-10 02:02:15 status unpacked libgd3:armhf 2.1.0-5+deb8u9
2017-03-10 02:02:15 status unpacked libgd3:armhf 2.1.0-5+deb8u9
2017-03-10 02:02:16 upgrade uno-libs3:armhf 4.3.3-2+deb8u1 4.3.3-2+rpi4
2017-03-10 02:02:16 status half-configured uno-libs3:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:16 status unpacked uno-libs3:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:16 status half-installed uno-libs3:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:18 status half-installed uno-libs3:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:18 status unpacked uno-libs3:armhf 4.3.3-2+rpi4
2017-03-10 02:02:18 status unpacked uno-libs3:armhf 4.3.3-2+rpi4
2017-03-10 02:02:19 upgrade ure:armhf 4.3.3-2+deb8u1 4.3.3-2+rpi4
2017-03-10 02:02:19 status half-configured ure:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:19 status unpacked ure:armhf 4.3.3-2+deb8u1
2017-03-10 02:02:19 status half-installed ure:armhf 4.3.3-2+deb8u1
2017-03-10 02:03:02 status half-installed ure:armhf 4.3.3-2+deb8u1
2017-03-10 02:03:02 status unpacked ure:armhf 4.3.3-2+rpi4
2017-03-10 02:03:02 status unpacked ure:armhf 4.3.3-2+rpi4
2017-03-10 02:03:02 upgrade libreoffice-calc:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:03:02 status half-configured libreoffice-calc:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:03 status unpacked libreoffice-calc:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:03 status half-installed libreoffice-calc:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:03 status half-installed libreoffice-calc:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:03 status triggers-pending mime-support:all 3.58
2017-03-10 02:03:16 status half-installed libreoffice-calc:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:16 status unpacked libreoffice-calc:armhf 1:4.3.3-2+rpi4
2017-03-10 02:03:16 status unpacked libreoffice-calc:armhf 1:4.3.3-2+rpi4
2017-03-10 02:03:18 upgrade libreoffice-impress:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:03:18 status half-configured libreoffice-impress:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:18 status unpacked libreoffice-impress:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:19 status half-installed libreoffice-impress:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:19 status half-installed libreoffice-impress:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:25 status half-installed libreoffice-impress:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:26 status unpacked libreoffice-impress:armhf 1:4.3.3-2+rpi4
2017-03-10 02:03:26 status unpacked libreoffice-impress:armhf 1:4.3.3-2+rpi4
2017-03-10 02:03:26 upgrade libreoffice-draw:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:03:26 status half-configured libreoffice-draw:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:26 status unpacked libreoffice-draw:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:26 status half-installed libreoffice-draw:armhf 1:4.3.3-2+rpi1
2017-03-10 02:03:53 status half-installed libreoffice-draw:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:06 status half-installed libreoffice-draw:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:06 status unpacked libreoffice-draw:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:07 status unpacked libreoffice-draw:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:07 upgrade libreoffice-gtk:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:04:07 status half-configured libreoffice-gtk:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:07 status unpacked libreoffice-gtk:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:07 status half-installed libreoffice-gtk:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:11 status half-installed libreoffice-gtk:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:12 status unpacked libreoffice-gtk:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:12 status unpacked libreoffice-gtk:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:13 upgrade libreoffice-writer:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:04:13 status half-configured libreoffice-writer:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:13 status unpacked libreoffice-writer:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:13 status half-installed libreoffice-writer:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:14 status half-installed libreoffice-writer:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:58 status half-installed libreoffice-writer:armhf 1:4.3.3-2+rpi1
2017-03-10 02:04:58 status unpacked libreoffice-writer:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:58 status unpacked libreoffice-writer:armhf 1:4.3.3-2+rpi4
2017-03-10 02:04:59 upgrade python3-uno:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:04:59 status half-configured python3-uno:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:04 status unpacked python3-uno:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:05 status half-installed python3-uno:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:07 status half-installed python3-uno:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:08 status unpacked python3-uno:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:08 status unpacked python3-uno:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:08 upgrade libreoffice-base-core:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:05:08 status half-configured libreoffice-base-core:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:08 status unpacked libreoffice-base-core:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:08 status half-installed libreoffice-base-core:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:10 status half-installed libreoffice-base-core:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:10 status unpacked libreoffice-base-core:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:10 status unpacked libreoffice-base-core:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:11 upgrade libreoffice:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:05:11 status half-configured libreoffice:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:11 status unpacked libreoffice:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:11 status half-installed libreoffice:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:11 status half-installed libreoffice:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:12 status unpacked libreoffice:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:13 status unpacked libreoffice:armhf 1:4.3.3-2+rpi4
2017-03-10 02:05:13 upgrade libreoffice-math:armhf 1:4.3.3-2+rpi1 1:4.3.3-2+rpi4
2017-03-10 02:05:13 status half-configured libreoffice-math:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:13 status unpacked libreoffice-math:armhf 1:4.3.3-2+rpi1
2017-03-10 02:05:13 status half-installed libreoffice-math:armhf 1:4.3.3-2+rpi1
